review_id,product,rating,review_text,review_date,do_recommend,helpful_votes,sentiment,sentiment_score,themes,defect_risk,return_signal,feature_request
R025050,Kindle E-reader,4,The Amazon Kindle is a good gift for the bookworm in your life. The lightweight and simplistic operating system allows for easy and enjoyable reading without all of the extras of a tablet. Great product for your money!!,2017-09-16,True,0.0,positive,1.0,ease_of_use|price_value,False,False,
R009212,AmazonBasics AA Batteries,5,Good long lasting batteries. I used AA for gaming so I go through alot,2017-06-27,,,positive,0.6,,False,False,
R005227,AmazonBasics AAA Batteries,5,As described by Amazon Basics. These last a good while.,2016-10-24,,,positive,0.6,,False,False,
R016039,Fire HD 8 Tablet,5,Great purchase. Would definitely recommend it to anyone.,2017-01-06,True,0.0,positive,0.8,,False,False,
R006290,AmazonBasics AAA Batteries,5,"lots of batteries, good price, seem to last as long as brand name",2017-07-13,,,positive,0.6,price_value,False,False,
R001448,AmazonBasics AAA Batteries,5,best battery value I have found.,2016-04-25,,,positive,0.8,battery_life|price_value,False,False,
R021807,Fire 7 Tablet,4,I bought this tablet to replace one I had (different brand) that was worn out. This is a pretty good tablet for the price. I just wanted something to use til I could get something bigger. I've had no problems with it other than some of the games I played on my other one not being available on the Fire.,2016-09-02,True,0.0,positive,0.6,price_value|customer_service,False,False,
R025320,Fire Kids Edition Tablet,5,My 3yo loves it and never wants to put it down. Lots of preloaded educational games and videos!,2017-03-15,True,0.0,positive,0.6,,False,False,
R023515,Fire Kids Edition Tablet,5,Love this!!!!It is kidproof...I have a active 1 year old grandson who enjoy it very much!!!,2017-03-19,True,0.0,positive,0.6,kids_usability,False,False,
R016722,Fire HD 8 Tablet,5,"I was not told I had to belong to Amazon. Could not get it to work with my Router. I had been wanting this Tablet for some time and finally decided to purchase it. I am heart sick to have to return it. At one time working with the a general Manager by the name of Brenda on my problems, she was highly disrespectful , embarrassing to me I front of other customers and very rude. Representing Best Buy to the people who actually pay her salary and taking all into account, I would fire her in a heart beat. I understand from other employees she is like this quite often. If you can't fire her maybe taking her off the floor where she has to deal with the public and putting her behind the scenes would benefit Best Buy more than you know. 01-16-2017. Thank you.",2017-01-16,True,0.0,mixed,-0.17,durability|price_value|customer_service,True,True,
R017513,Fire HD 8 Tablet,5,Does exactly what I wanted. Highly recommend for an inexpensive travel reader.,2017-06-12,True,0.0,positive,0.6,,False,False,
R001512,AmazonBasics AAA Batteries,5,Cant go wrone with affordable batteries.,2015-03-30,,,mixed,0.0,price_value,False,False,
R016188,Fire HD 8 Tablet,5,Works great and has an excellent screen size. You cannot go wrong for the price unless you need to install google apps. Amazon blocks them although I have heard there are work arounds.,2017-01-21,True,0.0,positive,0.8,screen_display|price_value,False,False,
R018784,Fire 7 Tablet,5,I love my Fire reader! The best feature is being able to change the screen to black with white letters. This is much easier on my sensitive eyes.,2017-03-26,True,0.0,positive,0.8,screen_display,False,False,
R004645,AmazonBasics AAA Batteries,5,Works perfectly for a phone with a loopy case. Good placement options for using maps.,2016-10-30,,,positive,0.8,,False,False,
R010874,AmazonBasics AA Batteries,5,"dude, for the money you can't go wrong with these. Great product!",2016-09-07,,,positive,0.6,price_value,False,False,
R023453,Fire Kids Edition Tablet,5,This is a very good tablet for kids to use. You can set up time them to play game and time to read!,2016-12-14,True,0.0,positive,0.6,kids_usability,False,False,
R005210,AmazonBasics AAA Batteries,5,Good batteries at a good price!,2016-05-12,,,positive,0.6,price_value,False,False,
R015827,Fire Kids Edition Tablet,4,This tablet was for my great-grandson and he loved it,2016-11-11,True,0.0,positive,0.8,kids_usability,False,False,
R005915,AmazonBasics AAA Batteries,5,"I gave these battereis a perfect score because they look all right, but how can I know for sure I just got them.",2017-05-20,,,positive,0.6,,False,False,
R018435,Fire 7 Tablet,5,"We bought this for our daughter, she plays with it a lot and really loves it.",2016-07-11,True,0.0,positive,0.6,kids_usability,False,False,
R022226,Fire 7 Tablet,5,"I love my Amazon Fire tablet, I bought this all the while knowing that people had negative reviews... But honestly I don't know what they did to theirs because mines doesn't have any issues... I've had mines for over a month and still working perfectly like I just bought it yesterday...",2016-06-10,True,0.0,positive,0.8,,False,False,
R026187,Fire HD 8 Tablet,5,"I bought this for my mom and she loves it. She said it is really easy to use and loves the lighting, it's easy for her to read.",2017-01-01,True,0.0,positive,0.8,ease_of_use,False,False,
R024906,Fire Kids Edition Tablet,5,Bought for my eight year old. She absolutely loves it!,2017-05-17,True,0.0,positive,0.6,,False,False,
R027170,Fire HD 8 Tablet,5,I bought Kindle fire for my grandson who is 24. I have one and he thought great can do so much on it. For the price you can't beat it. I use more then computer.,2016-12-15,True,0.0,positive,0.6,price_value|kids_usability,False,False,
R013209,Kindle E-reader,5,had the larger paper white replaced with this model. LOVE IT!,2015-03-20,True,0.0,positive,0.6,customer_service,False,False,
R009087,AmazonBasics AA Batteries,5,Excellent item as described! Very satisfied! Works as expected!,2017-05-30,,,positive,0.6,,False,False,
R013102,Kindle E-reader,5,Bought two for gifts. A huge hit!! They are readers and love not having to lug books.,2016-05-13,True,0.0,positive,0.6,,False,False,
R004825,AmazonBasics AAA Batteries,5,Good Value and Price. Good Charge life. I will be buying more soon.,2017-01-04,,,positive,0.8,battery_life|price_value,False,False,
R014393,Fire HD 8 Tablet,4,Screen is good . Lack of Google play kinda hurts but you will survive. The issue of back buttons or multifunction buttons is that sometime they don't appear when you need them.. as they are part of the screen . So you have to kinda summons them which is a pain,2017-01-18,True,0.0,positive,0.6,screen_display,False,False,
R022817,Fire Kids Edition Tablet,5,"Excellent product. My grandson loves it. Fast, easy to use and yet challenging enough that he is learning at the same time",2017-02-25,True,0.0,positive,1.0,performance_speed|ease_of_use|kids_usability,False,False,
R023623,Fire Kids Edition Tablet,4,This a great tablet for child. I got this for my niece who is about to turn 3 years old. She love the games and the TV shows that was included with the tablet.,2017-02-22,True,0.0,positive,0.8,kids_usability,False,False,
R027103,Fire HD 8 Tablet,5,Nice tab and worth for its money..got this from best buy during thanks giving and gifted to my friend...,2017-01-17,True,0.0,positive,0.8,price_value,False,False,
R016480,Fire Kids Edition Tablet,5,Bought this nice kindle fire kids tablet for my 18 month son for a 6 hour road trip to LA and it did the job. I downloaded some movies and apps from Amazon to keep the little guy busy. He absolutely loved it and best thing is the case it's very durable. Plus with 2 year guarantee if anything happens they'll replace it for free. We both love it!,2016-12-29,True,0.0,positive,0.8,durability|kids_usability|customer_service,False,False,
R002752,AmazonBasics AAA Batteries,5,High quality batteries,2017-07-28,,,mixed,0.0,,False,False,
R010491,AmazonBasics AA Batteries,3,"I had such a good experience with Amazon D batteries that I ordered some of their 2A batteries. The 2A batteries seemed much weaker out of the box. When I changed out a pair in my clock today, they had leaked and were stuck together. Making it difficult to remove them. I looked at the packaging for the new ones and noticed that they were made in Indonesia. After reading the reviews, it seems like it may be a matter of luck whether you get really good batteries for the price or really bad batteries at any price. I like to play blackjack so I will probably order one more time to see how lucky I get.",2017-01-08,,,positive,0.6,price_value,False,False,
R009143,AmazonBasics AA Batteries,5,Good,2016-08-30,,,positive,0.6,,False,False,
R010010,AmazonBasics AA Batteries,5,Very fine batteries.,2016-11-15,,,mixed,0.0,,False,False,
R018844,Fire 7 Tablet,4,I have a Kindle and my grandson uses it when he comes to visit. We decided to get him one.,2016-08-12,True,0.0,mixed,0.0,kids_usability,False,False,
R016284,Fire Kids Edition Tablet,5,"This tablet brings hours of enjoyment educationally to the user,",2016-12-09,True,0.0,mixed,0.0,,False,False,
R008954,AmazonBasics AA Batteries,5,"As good as first quality batteries, and less expensive!",2017-02-09,,,positive,0.6,,False,False,
R005511,AmazonBasics AAA Batteries,3,Great price for these alkaline batteries. Being that they are AAA there is not much of a power drain for devices like remote control. I found that the AA amazon basic batteries will not last as long as as you named brand alkaline batteries.,2015-03-15,,,positive,0.6,battery_life|price_value,False,False,
R016040,Fire HD 8 Tablet,4,"Great tablet for under $100. Does not have the highest specs, but gets the job done for lite tablet users.",2017-03-20,True,0.0,positive,0.6,,False,False,
R015029,Fire Kids Edition Tablet,5,My son really enjoys his tablet especially the books and videos,2017-01-30,True,0.0,mixed,0.0,kids_usability,False,False,
R014812,Fire HD 8 Tablet,5,I like the size of the device as well as the expandable storage,2017-05-26,True,0.0,mixed,0.0,storage_capacity,False,False,
R005787,AmazonBasics AAA Batteries,5,Great! Now always have some when Grandkids come from out of state.,2016-12-24,,,positive,0.6,kids_usability,False,False,
R003047,AmazonBasics AAA Batteries,5,No problems with AmazonBasic Batteries.,2017-04-04,,,mixed,0.0,,False,False,
R025034,Fire Kids Edition Tablet,5,"Originally I bought this for my 4 and 5 year olds. They loved it and so did I. So many things to do on them and so much of what they love. I now got it as well for my 2 year old. The best part of it all is the cases come with the tablets and they have 3 colors to choose from, so perfect for me.",2016-11-16,True,0.0,positive,1.0,,False,False,
R006287,AmazonBasics AAA Batteries,4,So far so good as far as batteries go. I order them under subscribe and save. Makes the price even better and we always have plenty for our toddler.,2016-05-19,,,positive,0.6,price_value,False,False,
R002805,AmazonBasics AAA Batteries,5,is good,2015-09-01,,,positive,0.6,,False,False,
R010324,AmazonBasics AA Batteries,4,Work good,2016-08-22,,,positive,0.6,,False,False,
R025948,Fire HD 8 Tablet,3,"A rating of 3 starts is what I can give this product. The Fire HD8 show a nice picture and is used mostly to watch NetFlix. However, the Fire HD8 will restart when the battery indicators is at 35%. I am not sure what is causing the issue or why.",2017-05-21,False,0.0,mixed,0.0,battery_life|screen_display,False,False,
R024611,Fire Kids Edition Tablet,5,Bought two of these for both of my nieces birthdays and they were the hit of the party. Both love playing with them,2016-09-25,True,0.0,positive,0.6,screen_display,False,False,
R013313,Kindle E-reader,5,"First of all I'm amazed I could buy it from Best Buy, while Amazon says it will be in stock on December 1st (in more than a month from now). Best Buy is indeed the best!The Voyage itself is simply fantastic. The size is right, it's very lightweigh, quite zippy, text is super crisp, and I love the auto-brightness feature.",2014-10-27,True,5.0,mixed,0.25,screen_display|durability,True,False,
